accession,has_pmc,has_by,has_sdrf
PXD003781,False,False,False
PXD001118,True,False,False
PXD003779,True,True,False
PXD013113,False,False,False
PXD002454,False,False,False
PXD001120,True,True,False
PXD002452,True,True,False
PXD002448,True,False,False
PXD002446,False,False,False
PXD002451,False,False,False
PXD014440,True,True,False
PXD001117,False,False,False
PXD013115,True,True,False
PXD001134,True,False,False
PXD015756,False,False,False
PXD015772,False,False,False
PXD014442,False,False,False
PXD001133,True,True,False
PXD014429,False,False,False
PXD001115,False,False,False
PXD002449,False,False,False
PXD013110,False,False,False
PXD003790,False,False,False
PXD002466,True,True,False
PXD013111,False,False,False
PXD015759,False,False,False
PXD014441,True,True,False
PXD003777,True,False,False
PXD002465,False,False,False
PXD013112,True,True,False
PXD002467,True,True,False
PXD003798,True,True,False
PXD001130,True,True,False
PXD003796,False,False,False
PXD003795,True,False,False
PXD002460,False,False,False
PXD001132,False,False,False
PXD003791,False,False,False
PXD002462,False,False,False
PXD002461,True,True,False
PXD003792,True,False,False
PXD001127,False,False,False
PXD001126,False,False,False
PXD001129,False,False,False
PXD001131,False,False,False
PXD003794,True,False,False
PXD001135,False,False,False
PXD013102,False,False,False
PXD014435,True,True,False
PXD003789,True,True,False
PXD002457,False,False,False
PXD014433,True,False,False
PXD013127,False,False,False
PXD001128,False,False,False
PXD014459,True,True,False
PXD014434,False,False,False
PXD014458,True,True,False
PXD002476,False,False,False
PXD015790,True,True,False
PXD002468,False,False,False
PXD003799,True,True,False
PXD013103,True,False,False
PXD013134,True,True,False
PXD013129,False,False,False
PXD015789,False,False,False
PXD014467,False,False,False
PXD013130,True,True,False
PXD013136,False,False,False
PXD002473,False,False,False
PXD002475,True,True,False
PXD014468,False,False,False
PXD015791,True,True,False
PXD002481,True,True,False
PXD002472,True,True,False
PXD001155,False,False,False
PXD014449,False,False,False
PXD002471,False,False,False
PXD002489,True,True,False
PXD002474,False,False,False
PXD002488,True,False,False
PXD015778,True,False,False
PXD001156,False,False,False
PXD001157,True,True,False
PXD002486,False,False,False
PXD001152,False,False,False
PXD001158,False,False,False
PXD015786,True,True,False
PXD015779,False,False,False
PXD013120,False,False,False
PXD002483,False,False,False
PXD002479,True,True,False
PXD013123,False,False,False
PXD015787,True,True,False
PXD002484,True,True,False
PXD014455,True,True,False
PXD015727,False,False,False
PXD003788,True,True,False
PRD000625,False,False,False
PXD013124,True,True,False
PXD015783,False,False,False
PRD000624,True,True,False
PRD000629,False,False,False
PXD001153,True,False,False
PXD014451,True,True,False
PXD001154,True,False,False
PXD002482,False,False,False
PXD015729,False,False,False
PXD002408,False,False,False
PXD002410,True,True,False
PXD003743,True,True,False
PXD015782,False,False,False
PXD002412,False,False,False
PRD000623,False,False,False
PXD015781,False,False,False
PXD003735,True,True,False
PXD015725,True,True,False
PXD002409,False,False,False
PXD002407,False,False,False
PXD002404,False,False,False
PRD000620,True,True,False
PXD003737,True,False,False
PXD002411,True,True,False
PXD002405,False,False,False
PXD002403,True,True,False
PXD003736,True,False,False
PXD014401,False,False,False
PXD003738,False,False,False
PXD015717,False,False,False
PXD003753,False,False,False
PRD000632,True,False,False
PXD002422,False,False,False
PXD015719,True,False,False
PRD000631,False,False,False
PRD000634,True,True,False
PXD003733,False,False,False
PXD003754,True,True,False
PXD003749,False,False,False
PXD002417,False,False,False
PXD014400,False,False,False
PXD002420,False,False,False
PXD003748,False,False,False
PXD003746,True,False,False
PXD002415,True,True,False
PRD000636,False,False,False
PXD002413,False,False,False
PXD003752,False,False,False
PXD003744,True,True,False
PRD000635,True,True,False
PXD002414,True,True,False
PXD002416,True,True,False
PXD003745,True,True,False
PXD003747,False,False,False
PRD000606,True,True,False
PXD002421,True,True,False
PXD003751,False,False,False
PXD014415,True,False,False
PXD015722,False,False,False
PRD000603,True,True,False
PXD002434,False,False,False
PXD015748,False,False,False
PXD003764,True,True,False
PRD000607,True,True,False
PXD001100,False,False,False
PXD015749,True,True,False
PRD000605,False,False,False
PXD001103,True,True,False
PXD002431,True,True,False
PXD003762,True,False,False
PRD000600,True,True,False
PXD001101,True,False,False
PXD002432,True,True,False
PXD003765,False,False,False
PXD003761,True,True,False
PXD002428,False,False,False
PXD003759,True,True,False
PXD002429,False,False,False
PXD014421,True,True,False
PRD000618,False,False,False
PXD015751,True,True,False
PXD014420,False,False,False
PXD003757,True,True,False
PXD002425,False,False,False
PXD003755,False,False,False
PXD014423,False,False,False
PRD000608,False,False,False
PRD000616,False,False,False
PXD002424,False,False,False
PRD000615,False,False,False
PXD015752,False,False,False
PXD015735,True,True,False
PXD014407,True,True,False
PXD003758,True,False,False
PXD003773,True,True,False
PXD002445,True,True,False
PXD001113,False,False,False
PXD002444,True,True,False
PXD001111,False,False,False
PXD003774,True,False,False
PXD001110,False,False,False
PXD014405,False,False,False
PXD015738,True,True,False
PXD002435,False,False,False
PXD002440,False,False,False
PXD002441,False,False,False
PXD003770,False,False,False
PXD002436,False,False,False
PXD001109,False,False,False
PXD001108,False,False,False
PXD002439,False,False,False
PXD001114,False,False,False
PXD002437,True,False,False
PXD014409,True,True,False
PXD009920,True,False,False
PXD002442,False,False,False
PXD015742,True,True,False
PXD003766,True,True,False
PRD000619,True,True,False
PXD001106,True,True,False
PXD010912,True,False,False
PXD003772,True,True,False
PXD014410,True,True,False
PXD009924,True,True,False
PXD010910,False,False,False
PXD013191,False,False,False
PXD013194,True,False,False
PXD009925,False,False,False
PXD009917,False,False,False
PXD001107,False,False,False
PXD003769,True,True,False
PXD013196,False,False,False
PXD009918,False,False,False
PXD013197,False,False,False
PXD009916,False,False,False
PXD008601,True,True,False
PXD009931,False,False,False
PXD010911,False,False,False
PXD008600,False,False,False
PXD010919,True,True,False
PXD013198,False,False,False
PXD013192,False,False,False
PXD009936,False,False,False
PXD009933,True,True,False
PXD009915,True,True,False
PXD008605,False,False,False
PXD009919,True,False,False
PXD010908,False,False,False
PXD009935,False,False,False
PXD009943,True,False,False
PXD008614,True,True,False
PXD008602,False,False,False
PXD008613,True,True,False
PXD009927,False,False,False
PXD008610,True,True,False
PXD009944,False,False,False
PXD009929,False,False,False
PXD009945,False,False,False
PXD013183,False,False,False
PXD013180,False,False,False
PXD010930,False,False,False
PXD010939,False,False,False
PXD009946,False,False,False
PXD010931,False,False,False
PXD009938,False,False,False
PXD008609,True,True,False
PXD009937,True,False,False
PXD008607,False,False,False
PXD008620,False,False,False
PXD008608,False,False,False
PXD008622,False,False,False
PXD009951,True,False,False
PXD008625,False,False,False
PXD010938,False,False,False
PXD008626,True,True,False
PXD010924,False,False,False
PXD008606,False,False,False
PXD008621,True,True,False
PXD009955,False,False,False
PXD008623,True,True,False
PXD009956,False,False,False
PXD009950,False,False,False
PXD009939,False,False,False
PXD008627,True,True,False
PXD010923,True,True,False
PXD010927,False,False,False
PXD008624,True,True,False
PXD010929,True,True,False
PXD002491,True,True,False
PXD010920,True,True,False
PXD001160,False,False,False
PXD001163,True,True,False
PXD001167,False,False,False
PXD009949,True,False,False
PXD002494,False,False,False
PXD014480,True,True,False
PXD001165,False,False,False
PXD010922,True,True,False
PXD009948,False,False,False
PXD002496,False,False,False
PXD001162,True,True,False
PXD008619,False,False,False
PXD002498,False,False,False
PXD013158,False,False,False
PXD001159,False,False,False
PXD013150,False,False,False
PXD014469,True,True,False
PXD001168,False,False,False
PXD001179,False,False,False
PXD001164,True,False,False
PXD001171,True,False,False
PXD014482,True,True,False
PXD014472,True,True,False
PXD001177,True,False,False
PXD014473,True,True,False
PXD014487,False,False,False
PXD013157,False,False,False
PXD001176,False,False,False
PXD013140,True,True,False
PXD014479,False,False,False
PXD001183,True,True,False
PXD009903,True,True,False
PXD001175,False,False,False
PXD013159,True,True,False
PXD001170,True,False,False
PXD009900,True,False,False
PXD001182,True,True,False
PXD001180,True,False,False
PXD001186,True,False,False
PXD001187,False,False,False
PXD001174,False,False,False
PXD001189,False,False,False
PXD001185,False,False,False
PXD013144,True,True,False
PXD001184,False,False,False
PXD001188,True,True,False
PXD014475,True,True,False
PXD013173,False,False,False
PXD013143,True,True,False
PXD001190,False,False,False
PXD001191,True,True,False
PXD013172,True,True,False
PXD001198,False,False,False
PXD009914,True,True,False
PXD013162,False,False,False
PXD001196,False,False,False
PXD009911,True,True,False
PXD014498,True,True,False
PXD013176,True,True,False
PXD001197,False,False,False
PXD001192,True,True,False
PXD013160,True,True,False
PXD014499,True,False,False
PXD008676,False,False,False
PXD009909,False,False,False
PXD013167,True,True,False
PXD006013,False,False,False
PXD013177,False,False,False
PXD013168,True,True,False
PXD006014,False,False,False
PXD013164,False,False,False
PXD010993,False,False,False
PXD008675,True,True,False
PXD001199,False,False,False
PXD010995,True,True,False
PXD013166,False,False,False
PXD009906,False,False,False
PXD013161,True,False,False
PXD010999,False,False,False
PXD006012,False,False,False
PXD001195,False,False,False
PXD008673,True,True,False
PXD006015,False,False,False
PXD006024,False,False,False
PXD010998,True,True,False
PXD006025,True,True,False
PXD006016,False,False,False
PXD008677,False,False,False
PXD008674,False,False,False
PXD010984,False,False,False
PXD008687,False,False,False
PXD006026,False,False,False
PXD008686,True,True,False
PXD008689,False,False,False
PXD008679,False,False,False
PXD008680,False,False,False
PXD006027,True,True,False
PXD010989,False,False,False
PXD010982,True,True,False
PXD010988,True,True,False
PXD008685,True,True,False
PXD008688,False,False,False
PXD010986,True,False,False
PXD010987,True,False,False
PXD006023,False,False,False
PXD008682,False,False,False
PXD006035,False,False,False
PXD006036,True,False,False
PXD008698,False,False,False
PXD010991,False,False,False
PXD006039,True,True,False
PXD006031,False,False,False
PXD008699,False,False,False
PXD006030,False,False,False
PXD008693,True,False,False
PXD006046,True,True,False
PXD010990,False,False,False
PXD001194,False,False,False
PXD008690,False,False,False
PXD006033,True,True,False
PXD008632,True,True,False
PXD006048,False,False,False
PXD006042,True,True,False
PXD006049,True,False,False
PXD006040,False,False,False
PXD006045,False,False,False
PXD010952,True,True,False
PXD006034,False,False,False
PXD008691,False,False,False
PXD008631,True,True,False
PXD010951,False,False,False
PXD008634,True,True,False
PXD010950,False,False,False
PXD009965,False,False,False
PXD008633,True,True,False
PXD010956,False,False,False
PXD008638,True,True,False
PXD008637,True,True,False
PXD009968,True,True,False
PXD009969,True,True,False
PXD008636,True,True,False
PXD008635,True,True,False
PXD010959,False,False,False
PXD009966,True,True,False
PXD010957,False,False,False
PXD009959,True,True,False
PXD010955,False,False,False
PXD010958,False,False,False
PXD008628,True,True,False
PXD008644,True,True,False
PXD010941,True,True,False
PXD008629,True,True,False
PXD009975,True,True,False
PXD008645,False,False,False
PXD010945,True,True,False
PXD008630,True,True,False
PXD010940,True,True,False
PXD009961,False,False,False
PXD008648,True,True,False
PXD009996,False,False,False
PXD008639,True,True,False
PXD008651,True,True,False
PXD009982,False,False,False
PXD008656,True,True,False
PXD008647,True,True,False
PXD008646,True,True,False
PXD009989,True,True,False
PXD009981,True,True,False
PXD008643,False,False,False
PXD008642,False,False,False
PXD010946,False,False,False
PXD009978,False,False,False
PXD010944,True,True,False
PXD010981,False,False,True
PXD008665,True,True,False
PXD008655,False,False,False
PXD008664,True,True,False
PXD009971,False,False,False
PXD010963,True,True,False
PXD010974,False,False,False
PXD006003,True,False,True
PXD008654,False,False,False
PXD010962,True,True,False
PXD008667,False,False,False
PXD009995,True,True,False
PXD006004,True,True,False
PXD009980,True,False,False
PXD009983,False,False,False
PXD009998,False,False,False
PXD010978,False,False,False
PXD006005,False,False,False
PXD010942,True,True,False
PXD006002,True,True,False
PXD010961,True,True,False
PXD008666,False,False,False
PXD006006,True,False,False
PXD006007,True,True,False
PXD009999,True,True,False
PXD009997,False,False,False
PXD010960,True,True,False
PXD010966,False,False,False
PXD010967,True,True,False
PXD010964,False,False,False
PXD010969,False,False,False
PXD006008,True,True,False
PXD008661,False,False,False
PXD006009,True,False,False
PXD008663,False,False,False
PXD009991,True,False,False
PRD000668,False,False,False
PRD000666,False,False,False
PXD008662,False,False,False
