accession,pubmed_id,pmc_id,raw_file_count,organism,experiment_types,Reannotated,Reannotation_QC
PXD023995,35053014.0,PMC8773367,32,Rattus norvegicus (rat),SWATH MS; Shotgun proteomics,False,False
PXD064573,40812732.0,PMC12455206,32,Homo sapiens (human),Data-dependent acquisition,False,False
PXD018080,32375055.0,PMC7254694,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD002289,29361498.0,PMC5869730,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD004181,28064214.0,PMC5290984,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD011937,31180492.0,PMC6735892,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD046096,40338665.0,PMC12220959,32,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD003843,27418403.0,PMC4945940,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD060920,41053176.0,PMC12669649,32,Homo sapiens (human),Bottom-up proteomics,False,False
PXD005152,28077445.0,PMC5393386,32,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD013890,27438602.0,PMC4954726,32,Giardia lamblia atcc 50803,Chemical cross-linking coupled with mass spectrometry proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD013940,31142673.0,PMC6675895,32,Bk polyomavirus mm; Homo sapiens (human),Shotgun proteomics,False,False
PXD037698,36791646.0,PMC9950660,32,Caenorhabditis elegans,Shotgun proteomics,False,False
PXD025561,36378750.0,PMC7616172,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD044115,39869047.0,PMC12043189,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD055537,40170697.0,PMC11959360,32,Mus musculus (mouse),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD014475,31659197.0,PMC6817868,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD014487,31919869.0,PMC6996584,32,Homo sapiens (human); Mus musculus (mouse),Shotgun proteomics,False,False
PXD060376,41399494.0,PMC12702183,32,Homo sapiens (human),Data-independent acquisition; Bottom-up proteomics,False,False
PXD008624,30429481.0,PMC6235928,32,Saccharomyces cerevisiae (baker's yeast); Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD004320,27803950.0,PMC5309296,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD004094,28730077.0,PMC5515160,32,Rattus norvegicus (rat),Shotgun proteomics,False,False
PXD035326,40442239.0,PMC12123010,32,Escherichia coli,Shotgun proteomics,False,False
PXD035354,36719746.0,PMC10077486,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD018217,33321094.0,PMC7864614,32,Xenopus laevis (african clawed frog),Shotgun proteomics,False,False
PXD041795,37431963.0,PMC10476175,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD018818,32597628.0,PMC7585386,32,Toxoplasma gondii gt1,Shotgun proteomics,False,False
PXD057859,39648478.0,PMC11962396,32,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD012941,30940825.0,PMC6445129,32,Homo sapiens (human),Shotgun proteomics; Gel-based experiment,False,False
PXD067321,41437124.0,PMC12849590,32,Haemonchus contortus (barber pole worm),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD023674,34764236.0,PMC8586256,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD027331,35263585.0,PMC11185845,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD049034,38424235.0,PMC10904812,32,Mus musculus (mouse),Data-dependent acquisition,False,False
PXD054603,39887243.0,PMC12124135,32,Mus musculus (mouse),Bottom-up proteomics,False,False
PXD051481,39385462.0,PMC11632381,32,Roseburia intestinalis l1-82; Agathobacter rectalis atcc 33656; Anaerostipes caccae dsm 14662; Bacteroides caccae atcc 43185; Desulfovibrio piger atcc 29098; Methanobrevibacter smithii dsm 11975; Anaerobutyricum hallii dsm 3353; [ruminococcus] torques atcc 27756; Faecalibacterium prausnitzii a2-165; Bacteroides fragilis (strain atcc 25285 / nctc 9343); Phocaeicola vulgatus atcc 8482; Blautia hydrogenotrophica dsm 10507; Ruminococcus gnavus atcc 29149; Bacteroides thetaiotaomicron (strain atcc 29148 / dsm 2079 / nctc 10582 / e50 / vpi-5482); Akkermansia muciniphila atcc baa-835,Bottom-up proteomics,False,False
PXD049428,39113613.0,PMC11410051,32,Rhodanobacter sp.,Data-independent acquisition; Bottom-up proteomics,False,False
PXD008364,29351913.0,PMC5813259,32,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD059717,40413827.0,PMC12152873,32,Haemonchus contortus (barber pole worm),Top-down proteomics,False,False
PXD058971,40287848.0,PMC12150319,32,Mus musculus (mouse),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD026923,35360746.0,PMC8960989,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD023829,35447091.0,PMC9986218,32,Mus musculus (mouse),SWATH MS,False,False
PXD043515,39021806.0,PMC11253511,32,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD049429,39007905.0,PMC11302417,32,Homo sapiens (human); Mus musculus (mouse),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD015623,32390954.0,PMC7194016,32,Klebsiella pneumoniae,Shotgun proteomics,False,False
PXD009801,24715725.0,PMC4000780,32,Homo sapiens (human),Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD009367,30114907.0,PMC6469931,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD018100,32973189.0,PMC7519054,32,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD019251,31988137.0,PMC7022176,32,Homo sapiens (human),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD048687,38655769.0,PMC11077582,32,Mus musculus (mouse),Data-independent acquisition,False,False
PXD014483,32123383.0,PMC7289633,32,Mus musculus (mouse),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD016437,32326232.0,PMC7225967,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD014414,32265444.0,PMC7138853,32,Homo sapiens (human); Mus musculus (mouse),Shotgun proteomics,False,False
PXD064749,40615387.0,PMC12227778,32,Mus musculus (mouse),Bottom-up proteomics,False,False
PXD016386,33320415.0,PMC7737663,32,Mycoplasma pneumoniae (strain atcc 29342 / m129),Shotgun proteomics,False,False
PXD012755,31511657.0,PMC6739414,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD033638,36424526.0,PMC9758055,32,Homo sapiens (human); Sus scrofa domesticus (domestic pig),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD035630,36084256.0,PMC9762351,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD043798,36747654.0,PMC9900936,32,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD007237,28928222.0,PMC5724017,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD043959,37952696.0,PMC10755493,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD056233,40057470.0,PMC11890761,32,Homo sapiens (human),Gel-based experiment; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD006831,29666759.0,PMC5896498,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD052186,39745947.0,PMC11804177,32,Plasmodium falciparum nf54,Bottom-up proteomics; Data-dependent acquisition,False,False
PXD051907,39947398.0,PMC11932691,32,Homo sapiens (human),Data-dependent acquisition,False,False
PXD051882,39947398.0,PMC11932691,32,Homo sapiens (human),Data-dependent acquisition,False,False
PXD013252,31907313.0,PMC6983369,32,Populus trichocarpa (western balsam poplar) (populus balsamifera subsp. trichocarpa),Shotgun proteomics,False,False
PXD062427,41368764.0,PMC12873507,32,Arabidopsis thaliana (mouse-ear cress),Data-independent acquisition,False,False
PXD005717,28273461.0,PMC5357738,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD044328,39321804.0,PMC11832219,32,Homo sapiens (human),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD041281,37236979.0,PMC10214333,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD018728,32913274.0,PMC7484761,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD051984,39849557.0,PMC11756204,32,Homo sapiens (human),Gel-based experiment,False,False
PXD027993,37225977.0,PMC7614683,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD039403,36725983.0,PMC9892522,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD033101,35692536.0,PMC9174990,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD009529,30321377.0,PMC6265454,32,Schizosaccharomyces pombe 927,Affinity purification coupled with mass spectrometry proteomics,False,False
PXD059983,40558519.0,PMC12190492,32,Sus scrofa domesticus (domestic pig),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD017055,32461223.0,PMC7370882,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD015648,32890403.0,PMC7515707,32,Trypanosoma brucei,Shotgun proteomics,False,False
PXD016220,32312844.0,PMC7261822,32,Gallus gallus (chicken),Gel-based experiment,False,False
PXD015644,31754102.0,PMC6872719,32,Caenorhabditis elegans,Shotgun proteomics,False,False
PXD001024,27535430.0,PMC5042581,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD016190,32079660.0,PMC7132798,32,Mus musculus (mouse),Gel-based experiment,False,False
PXD061746,40779003.0,PMC12334520,32,Homo sapiens (human),Bottom-up proteomics,False,False
PXD065699,41138668.0,PMC12595280,32,Mus musculus (mouse),Data-independent acquisition; Bottom-up proteomics,False,False
PXD013055,30924770.0,PMC6440744,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD045152,37965964.0,PMC10714395,32,Peptoclostridium difficile (strain 630) (clostridium difficile),Shotgun proteomics,False,False
PXD012307,30814501.0,PMC6393476,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD016842,32434555.0,PMC7238576,32,Equus caballus (horse),Shotgun proteomics,False,False
PXD053393,41580526.0,PMC12831780,32,Homo sapiens (human),Data-independent acquisition,False,False
PXD038900,37644512.0,PMC10463776,32,Drosophila melanogaster (fruit fly),Shotgun proteomics,False,False
PXD064523,41121127.0,PMC12539011,32,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD001718,26873886.0,PMC5381447,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD001947,25951519.0,PMC4692087,32,Escherichia coli,Shotgun proteomics,False,False
PXD011602,30375150.0,PMC6637900,32,Rhizobium radiobacter (agrobacterium tumefaciens) (agrobacterium radiobacter); Nicotiana benthamiana; Potato virus a,Affinity purification coupled with mass spectrometry proteomics,False,False
PXD011671,30847494.0,PMC6553663,32,Synechocystis sp. pcc 6803,Shotgun proteomics,False,False
PXD050981,40665417.0,PMC12265263,32,Homo sapiens (human),Bottom-up proteomics,False,False
PXD025047,37349306.0,PMC10287673,32,Mycobacteroides abscessus subsp. abscessus,Shotgun proteomics,False,False
PXD010313,30410018.0,PMC6224560,32,Oryza sativa subsp. japonica (rice),Shotgun proteomics,False,False
PXD019770,33479349.0,PMC7820588,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD001061,25218447.0,PMC4259010,32,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD068000,41227334.0,PMC12611083,32,Homo sapiens (human),Bottom-up proteomics,False,False
PXD042633,40091361.0,PMC12079336,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD038011,39229160.0,PMC11370325,32,Homo sapiens (human),SWATH MS; Shotgun proteomics,False,False
PXD006366,29146960.0,PMC5691128,32,Bacteria; Homo sapiens (human),Shotgun proteomics,False,False
PXD010111,33264611.0,PMC8908386,32,Homo sapiens (human); Mus musculus (mouse),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD018702,33803263.0,PMC7999322,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD047766,38253038.0,PMC11005170,32,Homo sapiens (human),Data-independent acquisition; Bottom-up proteomics,False,False
PXD063034,41607174.0,PMC12853081,32,Coturnix japonica,Bottom-up proteomics,False,False
PXD040457,39259813.0,PMC11665927,32,Mus musculus (mouse),SWATH MS,False,False
PXD047733,38199506.0,PMC10862022,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD020817,32898583.0,PMC7572642,32,Gallus gallus (chicken),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD018334,35986171.0,PMC9391396,32,Mus musculus (mouse),Shotgun proteomics,False,False
PXD060866,41019300.0,PMC12464536,32,Synechocystis sp. pcc 6803,Data-independent acquisition; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD009610,30460336.0,PMC6237207,32,Mus musculus (mouse),SWATH MS,False,False
PXD006800,31286648.0,PMC6680132,32,Arabidopsis thaliana (mouse-ear cress),Shotgun proteomics,False,False
PXD013968,33648524.0,PMC7919097,32,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD006322,29142109.0,PMC5717335,32,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD033151,35624205.0,PMC9174051,32,Homo sapiens (human); Mus musculus (mouse),SWATH MS; Shotgun proteomics,False,False
PXD020293,34108460.0,PMC8190271,32,Caenorhabditis elegans,Affinity purification coupled with mass spectrometry proteomics,False,False
PXD019494,33608280.0,PMC7895438,32,Drosophila melanogaster (fruit fly); Homo sapiens (human); Mus musculus (mouse),SRM/MRM,False,False
PXD012450,31127277.0,PMC6648352,32,Trypanosoma brucei,Shotgun proteomics,False,False
PXD065789,41437274.0,PMC12837008,32,Homo sapiens (human),Data-dependent acquisition,False,False
PXD054190,39483176.0,PMC11525462,32,Homo sapiens (human),Bottom-up proteomics; Data-dependent acquisition,False,False
PXD011057,31242261.0,PMC6615630,32,Leishmania mexicana mhom/gt/2001/u1103,Gel-based experiment,False,False
PXD038102,36399280.0,PMC9674771,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD002001,26421188.0,PMC4572459,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD000895,26760575.0,PMC4841607,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD023734,33924212.0,PMC8074618,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD006279,28439590.0,PMC6034444,32,Homo sapiens (human),Shotgun proteomics,False,False
PXD011268,35699440.0,PMC9275234,32,Trichococcus patagoniensis,Gel-based experiment,False,False
PXD018056,34145271.0,PMC8213820,32,Toxoplasma gondii rh,Shotgun proteomics,False,False
PXD069603,34739326.0,PMC8574219,33,Homo sapiens (human),Gel-based experiment,False,False
PXD001361,25429530.0,PMC4245811,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD045034,38001256.0,PMC10781779,33,Mus musculus (mouse),SRM/MRM,False,False
PXD023865,33657400.0,PMC8056186,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD016064,34497420.0,PMC7614428,33,[clostridium] saccharolyticum,Shotgun proteomics,False,False
PXD034073,36071844.0,PMC9444053,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD045469,39323462.0,PMC11423339,33,Homo sapiens (human),SWATH MS,False,False
PXD041958,21285414.0,PMC3069347,33,Escherichia coli,Shotgun proteomics,False,False
PXD013947,31253769.0,PMC6599211,33,Homo sapiens (human),Chemical cross-linking coupled with mass spectrometry proteomics,False,False
PXD015374,37662165.0,PMC10471893,33,Nicotiana tabacum (common tobacco),Shotgun proteomics; Gel-based experiment,False,False
PXD041357,37963825.0,PMC10922523,33,Bos taurus (bovine),Top-down proteomics,False,False
PXD025192,34350714.0,PMC8955071,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD021236,33771697.0,PMC8102805,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD002371,26247773.0,PMC4527715,33,Saccharomyces cerevisiae (baker's yeast),Shotgun proteomics,False,False
PXD031728,35873163.0,PMC9302590,33,Aedes aegypti,Shotgun proteomics,False,False
PXD020860,33036197.0,PMC7601425,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD034532,37221179.0,PMC10205723,33,Homo sapiens (human),Affinity purification coupled with mass spectrometry proteomics,False,False
PXD010306,30221418.0,PMC6636927,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD010532,30767890.0,PMC6377233,33,Platynereis dumerilii,Shotgun proteomics,False,False
PXD010527,30124983.0,PMC6182143,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD000630,24937107.0,PMC4085979,33,Anopheles gambiae str. pest,Bottom-up proteomics,False,False
PXD012378,30770806.0,PMC6377682,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD017869,32428081.0,PMC7233268,33,Trypanosoma cruzi dm28c,Affinity purification coupled with mass spectrometry proteomics,False,False
PXD017649,33128372.0,PMC7601170,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD037529,37294917.0,PMC10644071,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD005819,30571610.0,PMC6425986,33,Homo sapiens (human),Shotgun proteomics,False,False
PXD034924,36868228.0,PMC10114496,33,Mus musculus (mouse),Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics,False,False
PXD039552,37283406.0,PMC10324398,33,Zea mays (maize),Top-down proteomics,False,False
PXD018174,32929035.0,PMC7533878,33,Mus musculus (mouse),Shotgun proteomics,False,False
PXD008902,30936560.0,PMC6447449,33,Homo sapiens (human),Shotgun proteomics,False,False
