accession,pubmed_id,pmc_id,raw_file_count,organism,taxids,experiment_types,pub_license,Reannotated,Reannotation_QC
PXD033172,35629885.0,PMC9145767,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD026971,35631111.0,PMC9145396,31,Filifactor alocis,143361,Shotgun proteomics,CC BY,False,False
PXD033359,35589707.0,PMC9120517,0,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD033580,35625631.0,PMC9138887,3,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD033537,35622604.0,PMC9147725,2,Myrmica ruginodis; Myrmica rubra,34708; 106198,Shotgun proteomics,CC BY,False,False
PXD033081,35506705.0,PMC9118197,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD032942,35628420.0,PMC9147192,160,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD029264,35617122.0,PMC9191895,8,Arabidopsis thaliana (mouse-ear cress),3702,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD032076,35626021.0,PMC9139847,183,Homo sapiens (human),9606,All-ion fragmentation,CC BY,False,False
PXD022384,36002575.0,PMC9477735,34,Homo sapiens (human); Mus musculus (mouse),9606; 10090,All-ion fragmentation,CC BY,False,False
PXD026309,34572914.0,PMC8466577,6,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD031332,35659261.0,PMC9164474,72,Rattus norvegicus (rat),10116,Shotgun proteomics,CC BY,False,False
PXD024759,35678669.0,PMC9164042,44,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD022546,34561272.0,PMC9397609,30,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD023912,34561272.0,PMC9397609,13,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD031664,35688487.0,PMC9187872,10,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD033454,35685793.0,PMC9132054,0,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD021835,35768510.0,PMC9300468,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD027152,35538884.0,PMC9091996,21,Homo sapiens (human); Mus musculus (mouse),9606; 10090,Shotgun proteomics,CC BY,False,False
PXD032821,35613060.0,PMC9178559,1,Drosophila melanogaster (fruit fly); Escherichia coli; Mus musculus (mouse),7227; 562; 10090,Shotgun proteomics,CC BY,False,False
PXD024763,35736244.0,PMC9303266,30,Caenorhabditis elegans,6239,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD026419,33123298.0,PMC7584537,70,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD031847,35689436.0,PMC9539937,23,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD032893,35743299.0,PMC9224465,12,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD024251,35750689.0,PMC9232514,12,Homo sapiens (human),9606,Shotgun proteomics; Gel-based experiment,CC BY,False,False
PXD031801,35701426.0,PMC9198048,4,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD030458,35695565.0,PMC9431030,197,Human gut metagenome,408170,Shotgun proteomics,CC BY,False,False
PXD033751,35717442.0,PMC9206673,9,Mus musculus (mouse),10090,Gel-based experiment,CC BY,False,False
PXD032201,35720116.0,PMC9201276,16,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD025693,35751649.0,PMC9348618,12,Candida parapsilosis cdc317,578454,Shotgun proteomics,CC BY,False,False
PXD029565,35760926.0,PMC9237092,0,Homo sapiens (human),9606,HDMSE,CC BY,False,False
PXD024995,35725833.0,PMC9209528,528,Homo sapiens (human),9606,Shotgun proteomics; Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD020156,33139903.0,PMC8167182,60,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD033478,36129736.0,PMC9676040,14,Aspergillus niger; Emericella nidulans (aspergillus nidulans); Neosartorya fumigata (aspergillus fumigatus),5061; 162425; 746128,Shotgun proteomics,CC BY,False,False
PXD034391,35945238.0,PMC9361272,0,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD034638,35780157.0,PMC9250727,0,Mus musculus (mouse),10090,SWATH MS,CC BY,False,False
PXD033447,35723257.0,PMC9340553,25,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD024397,35739140.0,PMC9226190,26,Capra hircus (goat); Gallus gallus (chicken); Oryctolagus cuniculus (rabbit); Ovis aries,9925; 9031; 9986; 9940,Shotgun proteomics,CC BY,False,False
PXD032934,33562441.0,PMC7914424,26,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD031877,35738400.0,PMC9293640,4,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD033733,36055998.0,PMC9440129,69,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD031678,35676484.0,PMC9200640,45,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD032795,35794554.0,PMC9258054,0,Synechocystis sp. pcc 6803,1148,Top-down proteomics,CC BY,False,False
PXD010992,35766863.0,PMC9516138,0,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD010900,35766863.0,PMC9516138,0,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD030209,35676411.0,PMC9177699,0,Escherichia coli,562,Shotgun proteomics,CC BY,False,False
PXD010932,35766863.0,PMC9516138,0,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD030268,35676411.0,PMC9177699,0,Escherichia coli,562,HDMSE,CC BY,False,False
PXD032144,35676258.0,PMC9178029,3,Homo sapiens (human),9606,Top-down proteomics,CC BY,False,False
PXD032145,35676258.0,PMC9178029,2,Homo sapiens (human),9606,Top-down proteomics,CC BY,False,False
PXD030304,35839778.0,PMC9387775,0,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD031078,35913149.0,PMC9431245,0,Staphylococcus aureus,1280,Shotgun proteomics,CC BY,False,False
PXD032402,35819518.0,PMC9381446,3,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD031792,35768507.0,PMC9279156,24,Saccharomyces cerevisiae (baker's yeast),4932,Shotgun proteomics,CC BY,False,False
PXD035202,35678669.0,PMC9164042,15,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD022754,35731890.0,PMC7612983,31,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD032362,35682673.0,PMC9181098,6,Toxoplasma gondii rh; Homo sapiens (human),383379; 9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD035236,35869257.0,PMC9307593,24,Homo sapiens (human),9606,Top-down proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD021585,35900198.0,PMC9512402,4,Acanthamoeba castellanii mimivirus,1899318,Shotgun proteomics,CC BY,False,False
PXD032095,35848328.0,PMC9330274,324,Drosophila melanogaster (fruit fly); Homo sapiens (human); Mus musculus (mouse),7227; 9606; 10090,Shotgun proteomics,CC BY,False,False
PXD032214,35743314.0,PMC9224893,12,Mus musculus (mouse),10090,Top-down proteomics,CC BY,False,False
PXD032211,35743314.0,PMC9224893,12,Mus musculus (mouse),10090,Top-down proteomics,CC BY,False,False
PXD028768,35848328.0,PMC9330274,20,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD035503,35915203.0,PMC9343455,103,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD027704,35831314.0,PMC9279285,192,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD030609,35892327.0,PMC9330253,12,Ceriporiopsis subvermispora; Obba rivulosa,42742; 1052685,Shotgun proteomics,CC BY,False,False
PXD027769,35864335.0,PMC9512703,80,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD029345,35838349.0,PMC9328763,0,Xenopus laevis (african clawed frog),8355,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD034427,35866514.0,PMC9786555,24,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD030467,35713400.0,PMC9282853,6,Anemia; Mus musculus (mouse),12939; 10090,Shotgun proteomics; Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD030450,35880733.0,PMC9366746,152,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD035880,29132502.0,PMC5703644,99,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD033875,35755677.0,PMC9218819,12,Vigna mungo (rice bean) (black gram),3915,Shotgun proteomics,CC BY,False,False
PXD033899,35841000.0,PMC9284776,12,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD033910,35740417.0,PMC9220108,6,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD033970,35888694.0,PMC9323900,33,Sus scrofa domesticus (domestic pig),9825,Shotgun proteomics,CC BY,False,False
PXD009619,35774501.0,PMC9237413,0,Bos indicus,9915,SWATH MS,CC BY,False,False
PXD009620,35774501.0,PMC9237413,0,Bos indicus,9915,SWATH MS,CC BY,False,False
PXD034873,35817801.0,PMC9273596,8,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD034012,35886999.0,PMC9317519,8,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD034013,35883652.0,PMC9319012,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD033964,35835738.0,PMC9281573,16,Plasmodium falciparum (isolate 3d7),36329,Shotgun proteomics,CC BY,False,False
PXD023293,35885999.0,PMC9325186,26,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD033987,35682742.0,PMC9181682,29,Rattus rattus (black rat),10117,SWATH MS; Shotgun proteomics,CC BY,False,False
PXD028098,35741076.0,PMC9221971,0,Brassica rapa var. rapa,1652998,Shotgun proteomics,CC BY,False,False
PXD028086,35769555.0,PMC9234871,80,Arachis hypogaea (peanut),3818,Shotgun proteomics,CC BY,False,False
PXD034069,35747386.0,PMC9209722,2,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD034074,35747386.0,PMC9209722,2,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD014057,35807503.0,PMC9268043,1,Bacillus amyloliquefaciens,1390,Shotgun proteomics,CC BY,False,False
PXD033886,35887227.0,PMC9318261,16,Arabidopsis thaliana (mouse-ear cress),3702,Shotgun proteomics,CC BY,False,False
PXD032037,35760815.0,PMC9237115,34,Homo sapiens (human),9606,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD013643,35835939.0,PMC9283518,0,Bos taurus (bovine),9913,SWATH MS,CC BY,False,False
PXD030479,35733178.0,PMC9215050,16,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD029059,35687128.0,PMC9226496,2,Gibberella zeae (strain ph-1 / atcc mya-4620 / fgsc 9075 / nrrl 31084) (wheat head blight fungus) (fusarium graminearum),229533,Top-down proteomics,CC BY-NC,False,False
PXD034148,35773306.0,PMC9246878,0,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,False,False
PXD029046,35622142.0,PMC9287233,12,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD032195,35599258.0,PMC9200674,6,Chlamydomonas reinhardtii,3055,Shotgun proteomics,CC BY,False,False
PXD034933,35897773.0,PMC9331883,105,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD017278,35537551.0,PMC9189129,36,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD017234,35745603.0,PMC9230030,0,Mus musculus (mouse),10090,Top-down proteomics; Shotgun proteomics,CC BY,False,False
PXD034189,35773306.0,PMC9246878,0,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,False,False
PXD034190,35773306.0,PMC9246878,0,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,False,False
PXD018644,35858888.0,PMC9300575,18,Environmental samples,48479,Shotgun proteomics,CC BY,False,False
PXD018751,35682805.0,PMC9181637,0,Eutrema salsugineum,72664,Gel-based experiment,CC BY,False,False
PXD034045,35884998.0,PMC9313396,63,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD020277,34855283.0,PMC9168967,3,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD028254,35805116.0,PMC9265747,0,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD018170,35503420.0,PMC9246383,54,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD034246,35681748.0,PMC9179525,30,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD028355,35741067.0,PMC9222197,0,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD033373,35594991.0,PMC9212846,116,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD028393,35741067.0,PMC9222197,24,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD028397,35640614.0,PMC9177969,2,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY-NC,False,False
PXD021528,35549218.0,PMC9171829,10,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD034985,35887356.0,PMC9317527,108,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD034398,35748870.0,PMC9303270,5,Mus musculus (mouse),10090,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD032845,35832232.0,PMC9271950,27,Quercus ilex (holly oak),58334,Shotgun proteomics,CC BY,False,False
PXD021505,35662409.0,PMC9240326,30,Mycobacterium smegmatis (strain atcc 700084 / mc(2)155); Bacteria,246196; 2,Shotgun proteomics,CC BY,False,False
PXD022074,34878723.0,PMC9305475,96,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,False,False
PXD033486,35847057.0,PMC9277125,15,Bacillus cereus ah187,405534,Shotgun proteomics,CC BY,False,False
PXD035010,35897723.0,PMC9332371,16,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD022413,35171715.0,PMC9250356,0,Drosophila melanogaster (fruit fly),7227,Shotgun proteomics,CC BY-NC-SA,False,False
PXD031419,35799292.0,PMC9261008,0,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD034432,35886909.0,PMC9315930,10,Rattus norvegicus (rat),10116,Shotgun proteomics; Gel-based experiment,CC BY,False,False
PXD034412,35885974.0,PMC9319246,54,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD022616,35670662.0,PMC9226523,0,Caenorhabditis elegans,6239,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD022765,35594055.0,PMC9284383,23,Mus musculus (mouse),10090,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD029328,35697844.0,PMC9192684,11,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,False,False
PXD028620,35804617.0,PMC9264836,9,Bos taurus (bovine),9913,Shotgun proteomics,CC BY,False,False
PXD033532,35742911.0,PMC9223489,0,Mus musculus (mouse),10090,SWATH MS,CC BY,False,False
PXD033595,35805153.0,PMC9265938,37,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD028650,35888016.0,PMC9318838,6,Mus musculus (mouse),10090,SWATH MS,CC BY,False,False
PXD029361,35694846.0,PMC9262621,2,Homo sapiens (human),9606,Shotgun proteomics,CC BY-NC,False,False
PXD034454,35787656.0,PMC9253007,0,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD033544,35743829.0,PMC9224986,7,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD030298,35414267.0,PMC9238395,16,Streptococcus pneumoniae serotype 2 (strain d39 / nctc 7466),373153,Gel-based experiment,CC BY,False,False
PXD030622,35795219.0,PMC9251008,9,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD031067,35885243.0,PMC9318710,12,Glycine max; Triticum aestivum (wheat),3847; 4565,Shotgun proteomics,CC BY,False,False
PXD033684,35740029.0,PMC9219860,12,Sus scrofa domesticus (domestic pig),9825,Shotgun proteomics,CC BY,False,False
PXD029867,34717002.0,PMC9299589,6,Mus musculus (mouse),10090,Shotgun proteomics,CC BY-NC,False,False
PXD033783,35880111.0,PMC9307501,6,Mus musculus (mouse),10090,Shotgun proteomics,CC BY,False,False
PXD023025,35080992.0,PMC9250361,21,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY-NC-SA,False,False
PXD033707,35693169.0,PMC9175010,18,Arabidopsis thaliana (mouse-ear cress),3702,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD032292,35618225.0,PMC9243160,2,Xenopus laevis (african clawed frog),8355,Shotgun proteomics,CC BY,False,False
PXD034577,35750769.0,PMC9232578,3,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD023721,35217799.0,PMC9174239,14,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD034576,35750769.0,PMC9232578,4,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD034652,35866080.0,PMC9294382,2,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD029487,35742874.0,PMC9224247,14,Triticum aestivum (wheat),4565,Shotgun proteomics,CC BY,False,False
PXD025093,35893682.0,PMC9332436,9,Cairina moschata,8855,Shotgun proteomics,CC BY,False,False
PXD025185,34482629.0,PMC9292950,5,Homo sapiens (human),9606,Shotgun proteomics,CC BY,False,False
PXD034578,35750769.0,PMC9232578,8,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD034579,35750769.0,PMC9232578,8,Homo sapiens (human),9606,Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD031258,35733138.0,PMC9219209,0,Homo sapiens (human),9606,Gel-based experiment,CC BY,False,False
PXD031559,35705692.0,PMC9200745,0,Homo sapiens (human),9606,SRM/MRM; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD031385,35721505.0,PMC9204103,6,Homo sapiens (human),9606,Chemical cross-linking coupled with mass spectrometry proteomics,CC BY,False,False
PXD029599,35723325.0,PMC8928973,6,Sus scrofa domesticus (domestic pig),9825,Shotgun proteomics,CC BY,False,False
PXD031628,35794176.0,PMC9259737,0,Homo sapiens (human),9606,Top-down proteomics,CC BY,False,False
PXD031560,35705692.0,PMC9200745,0,Homo sapiens (human),9606,SRM/MRM; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD034543,35883599.0,PMC9319791,8,Homo sapiens (human),9606,SWATH MS,CC BY,False,False
PXD031146,35688383.0,PMC9293651,19,Homo sapiens (human),9606,Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics,CC BY,False,False
PXD031733,35694290.0,PMC9176393,0,Geobacillus sp. wsucf1,886559,Shotgun proteomics,CC BY,False,False
PXD031491,35758323.0,PMC9235066,3,Mus musculus (mouse),10090,Top-down proteomics,CC BY,False,False
PXD031463,35731833.0,PMC9255738,0,Plasmodium berghei anka,5823,Shotgun proteomics,CC BY,False,False
